Region,School,Snumber,BEL12,MAT12,informatics12,IT12,Code,ClassName,TypeClass,Profil,FormulaRaw,CodeProfession,StudyForm,FirstLang,SecondLang,Formula_modified,YourScore,MinLY,MaxLY
ВИТОША,"2 Средно училище ""Академик Емилиян Станев """,2202002,4.63,0,0,0,957,"Предприемачески -АЕ интензивно, ИЕ, Предприемачество и ГИ",профилирана,Предприемачески,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),80171,дневна,Английски език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * English),327,379.25,446.75
ВИТОША,"2 Средно училище ""Академик Емилиян Станев """,2202002,4.63,0,0,0,958,"Хуманитарни науки - АЕ интензивно,  ИЕ, БЕЛ и ИЦ",профилирана,Хуманитарни науки,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),80081,дневна,Английски език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * English),327,370.75,401
ВИТОША,"2 Средно училище ""Академик Емилиян Станев """,2202002,4.63,0,0,0,4565,"Програмиране на изкуствен интелект - английски интензивно, втори чужд език немски",професионална,Програмиране на изкуствен интелект,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),4810401,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,350,416
ВИТОША,"2 Средно училище ""Академик Емилиян Станев """,2202002,4.63,0,0,0,4702,"Програмиране на изкуствен интелект - английски интензивно, втори чужд език испански",професионална,Програмиране на изкуствен интелект,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),4810401,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,356,412.5
ВИТОША,"26 Средно училище ""Йордан Йовков""",2202026,4.15,0,4.51,2.31,965,"Софтуерни и хардуерни науки - АЕ интензивно, РЕ",профилирана,Софтуерни и хардуерни науки,(2 * БЕЛ + 2 * МАТ) + (1 * КМИТ + 1 * ЧЕз),80111,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * IT + 1 * English),296,229,346
ВИТОША,"Професионална гимназия по екология и биотехнологии ""Проф. д-р Асен Златаров""",2202401,4.03,0,0,0,851,Екология и опазване на околната среда - АЕ,професионална,Екология и опазване на околната среда,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),8510101,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Biology + 1 * Chemistry),307,181,311.5
ВИТОША,"Професионална гимназия по екология и биотехнологии ""Проф. д-р Асен Златаров""",2202401,4.03,0,0,0,874,Технология на фармацевтичните и парфюмерийно-козметични продукти - АЕ,професионална,Технология на фармацевтични и парфюмерийно - козметични продукти,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),5240110,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Biology + 1 * Chemistry),307,140.5,370
ВИТОША,"Професионална гимназия по екология и биотехнологии ""Проф. д-р Асен Златаров""",2202401,4.03,0,0,0,909,Технологичен и микробиологичен контрол в химични производства - лаборант - АЕ,професионална,Технологичен и микробиологичен контрол в химични производства,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),5240401,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Biology + 1 * Chemistry),307,172,432
ВИТОША,"Професионална гимназия по екология и биотехнологии ""Проф. д-р Асен Златаров""",2202401,4.03,0,0,0,2591,Осигуряване на продуктова информация - НЕ,професионална,Осигуряване на продуктова информация,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),5240301,дневна,Немски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Biology + 1 * Chemistry),307,0,0
ВРЪБНИЦА,"74 СУ ""ГОЦЕ ДЕЛЧЕВ""",2203074,3.77,0,0,3.95,1771,Софтуерни и хардуерни науки - АЕ интензивно,профилирана,Софтуерни и хардуерни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80111,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,163,298
ВРЪБНИЦА,"74 СУ ""ГОЦЕ ДЕЛЧЕВ""",2203074,3.77,0,0,3.95,1777,Природни науки - АЕ интензивно,профилирана,Природни науки,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ХООС),80131,дневна,Английски език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Biology + 1 * Chemistry),338,178.25,276.5
ВРЪБНИЦА,"140. СРЕДНО УЧИЛИЩЕ ""ИВАН БОГОРОВ""",2203140,3.38,0,0,0,1895,Български танци,професионална,Български танци,(3 * БЕЛ + 1 * МАТ) + (1 * ИЦ + 1 * Music),2120501,дневна,Английски език,без инт. и без разширено,(3 * BELNVO + 1 * MATNVO) + (1 * History + 1 * Music),325,200,324.5
ВРЪБНИЦА,"140. СРЕДНО УЧИЛИЩЕ ""ИВАН БОГОРОВ""",2203140,3.38,0,0,0,1904,Графичен дизайн,професионална,Графичен дизайн,(1 * БЕЛ + 1 * МАТ + 2 * ИИ) + (1 * ИИ + 1 * КМИТ),2130701,дневна,Английски език,без инт. и без разширено,(1 * BELNVO + 1 * MATNVO + 2 * Art) + (1 * Art + 1 * IT),298,160.5,384.75
ВЪЗРАЖДАНЕ,"18 Средно училище ""Уилям Гладстон""",2204018,5.16,4.41,0,0,897,"Математически - АЕ интензивно, НЕ; М и Инф",профилирана,Математически,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80121,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,402,422.5
ВЪЗРАЖДАНЕ,"18 Средно училище ""Уилям Гладстон""",2204018,5.16,4.41,0,0,902,"Природни науки - НЕ интензивно, АЕ; БЗО и ХООС",профилирана,Природни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),80131,дневна,Немски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Biology + 1 * Chemistry),307,403.5,428
ВЪЗРАЖДАНЕ,"18 Средно училище ""Уилям Гладстон""",2204018,5.16,4.41,0,0,905,"Природни науки - ФЕ интензивно, АЕ; БЗО и ХООС",профилирана,Природни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),80131,дневна,Френски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Biology + 1 * Chemistry),307,412,428.5
ВЪЗРАЖДАНЕ,"18 Средно училище ""Уилям Гладстон""",2204018,5.16,4.41,0,0,1631,"Чужди езици - ФЕ интензивно, ИЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Френски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,423,491
ВЪЗРАЖДАНЕ,"18 Средно училище ""Уилям Гладстон""",2204018,5.16,4.41,0,0,1637,"Чужди езици - ЯЕ интензивно, АЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Друг език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,348.5,374
ВЪЗРАЖДАНЕ,"18 Средно училище ""Уилям Гладстон""",2204018,5.16,4.41,0,0,1642,"Хуманитарни науки - АрЕ интензивно, АЕ; БЕЛ и Фил",профилирана,Хуманитарни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ИЦ),80081,дневна,Друг език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * History),307,375.5,427
ВЪЗРАЖДАНЕ,"18 Средно училище ""Уилям Гладстон""",2204018,5.16,4.41,0,0,1647,"Чужди езици - КитЕ интензивно, АЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Китайски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,405.5,413
ВЪЗРАЖДАНЕ,"18 Средно училище ""Уилям Гладстон""",2204018,5.16,4.41,0,0,3931,"Чужди езици - КорЕ интензивно, АЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Друг език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,393,399.5
ВЪЗРАЖДАНЕ,"30 СРЕДНО УЧИЛИЩЕ ""БРАТЯ МИЛАДИНОВИ""",2204030,5.07,0,0,0,1307,"Чужди езици - ИЕ интензивно, АЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),80071,дневна,Испански език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * English),296,382,404.5
ВЪЗРАЖДАНЕ,"30 СРЕДНО УЧИЛИЩЕ ""БРАТЯ МИЛАДИНОВИ""",2204030,5.07,0,0,0,1308,"Природни науки - ИЕ интензивно, АЕ",профилирана,Природни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ЧЕз),80131,дневна,Испански език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Biology + 1 * English),296,364.5,380
ВЪЗРАЖДАНЕ,"30 СРЕДНО УЧИЛИЩЕ ""БРАТЯ МИЛАДИНОВИ""",2204030,5.07,0,0,0,2602,"Природни науки - АЕ интензивно, ИЕ",профилирана,Природни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ЧЕз),80131,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Biology + 1 * English),296,357.5,396
ВЪЗРАЖДАНЕ,"32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ ЕЗИЦИ ""СВЕТИ КЛИМЕНТ ОХРИДСКИ""",2204032,5.26,5.74,0,4.44,2771,"Чужди езици - АЕ интензивно, НЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,424,444.5
ВЪЗРАЖДАНЕ,"32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ ЕЗИЦИ ""СВЕТИ КЛИМЕНТ ОХРИДСКИ""",2204032,5.26,5.74,0,4.44,2773,"Чужди езици - АЕ интензивно, ИЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,423,448
ВЪЗРАЖДАНЕ,"32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ ЕЗИЦИ ""СВЕТИ КЛИМЕНТ ОХРИДСКИ""",2204032,5.26,5.74,0,4.44,2775,"Чужди езици - АЕ интензивно, ФЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,413,421
ВЪЗРАЖДАНЕ,"32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ ЕЗИЦИ ""СВЕТИ КЛИМЕНТ ОХРИДСКИ""",2204032,5.26,5.74,0,4.44,2777,"Хуманитарни науки - АЕ интензивно, РЕ; БЕЛ и ИЦ",профилирана,Хуманитарни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80081,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,409,424
ВЪЗРАЖДАНЕ,"32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ ЕЗИЦИ ""СВЕТИ КЛИМЕНТ ОХРИДСКИ""",2204032,5.26,5.74,0,4.44,3371,"Софтуерни и хардуерни науки - АЕ интензивно, НЕ",профилирана,Софтуерни и хардуерни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80111,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,428.5,458.5
ВЪЗРАЖДАНЕ,"32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ ЕЗИЦИ ""СВЕТИ КЛИМЕНТ ОХРИДСКИ""",2204032,5.26,5.74,0,4.44,3372,"Природни науки - АЕ интензивно, ИЕ, БЗО и ХООС",профилирана,Природни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80131,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,432,451.5
ВЪЗРАЖДАНЕ,"91.НЕМСКА ЕЗИКОВА ГИМНАЗИЯ Професор Константин Гълъбов""",2204091,5.69,5.76,0,0,2644,"Чужди езици - НЕ интензивно, АЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Немски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,465.5,489
ВЪЗРАЖДАНЕ,"134. средно училище ""Димчо Дебелянов""",2204134,5.01,0,3.47,4.21,1952,"Чужди езици - АЕ интензивно, Иврит",профилирана,Чужди езици,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),80071,дневна,Английски език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * English),327,387.5,425.75
ВЪЗРАЖДАНЕ,"134. средно училище ""Димчо Дебелянов""",2204134,5.01,0,3.47,4.21,1961,"Природни науки - АЕ интензивно, Иврит",профилирана,Природни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),80131,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Biology + 1 * Chemistry),307,367.5,455
ВЪЗРАЖДАНЕ,"134. средно училище ""Димчо Дебелянов""",2204134,5.01,0,3.47,4.21,1968,"Софтуерни и хардуерни науки - АЕ интензивно, Иврит",профилирана,Софтуерни и хардуерни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80111,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,349,421
СЕРДИКА,"Профилирана гимназия с интензивно изучаване на румънски език ""МИХАЙ ЕМИНЕСКУ""",2204311,4.32,0,0,0,2934,"Чужди езици - РумЕ интензивно, АЕ",профилирана,Чужди езици,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),80071,дневна,Друг език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * English),327,226,293.5
СЕРДИКА,"Профилирана гимназия с интензивно изучаване на румънски език ""МИХАЙ ЕМИНЕСКУ""",2204311,4.32,0,0,0,2935,"Хуманитарни науки - ИЕ интензивно, РумЕ, БЕЛ и Философия",профилирана,Хуманитарни науки,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),80081,дневна,Испански език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * English),327,298.5,380.25
СЕРДИКА,"Профилирана гимназия с интензивно изучаване на румънски език ""МИХАЙ ЕМИНЕСКУ""",2204311,4.32,0,0,0,4299,"Хуманитарни науки - ИтЕ интензивно, РумЕ, БЕЛ, ИЦ",профилирана,Хуманитарни науки,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),80081,дневна,Италиански език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * English),327,260,340.75
ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов""",2204402,4.5,0,0,0,317,Медицинска техника - НЕ,професионална,Медицинска техника,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),5210505,дневна,Немски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,339,425
ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов""",2204402,4.5,0,0,0,319,Измервателна и организационна техника - АЕ,професионална,Измервателна и организационна техника,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),5210501,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,303.5,368.5
ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов""",2204402,4.5,0,0,0,321,"Кинотехника, аудио- и видеосистеми - АЕ",професионална,"Кинотехника, аудио и видеосистеми",(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),5230104,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,323,406
ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов""",2204402,4.5,0,0,0,324,Очна оптика - НЕ,професионална,Очна оптика,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),7250101,дневна,Немски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,325.5,378
ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов""",2204402,4.5,0,0,0,325,Лазерна и оптична техника - АЕ,професионална,Лазерна и оптична техника,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),5210504,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,325.5,444.5
ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов""",2204402,4.5,0,0,0,328,Компютърна техника и технологии - АЕ,професионална,Компютърна техника и технологии,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),5230501,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,352,435.5
ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов""",2204402,4.5,0,0,0,3955,Програмиране на изкуствен интелект - АЕ,професионална,Програмиране на изкуствен интелект,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),4810401,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,360.5,425
ВЪЗРАЖДАНЕ,ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТЕКСТИЛНИ И КОЖЕНИ ИЗДЕЛИЯ,2204403,4.09,0,0,0,3251,Моден дизайн - АЕ,професионална,Моден дизайн,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),2140108,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,289.75,332
ВЪЗРАЖДАНЕ,ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТЕКСТИЛНИ И КОЖЕНИ ИЗДЕЛИЯ,2204403,4.09,0,0,0,4274,Организация и технология на козметичните услуги,професионална,Организация и технология на козметичните услуги,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ИИ),8150202,дневна,Английски език,без инт. и без разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Biology + 1 * Art),338,0,0
ВЪЗРАЖДАНЕ,ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТЕКСТИЛНИ И КОЖЕНИ ИЗДЕЛИЯ,2204403,4.09,0,0,0,4507,Организация на туризма и свободното време - АЕ,професионална,Организация на туризма и свободното време,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ТП),8120101,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Geo + 1 * Technology),299,98,225.25
ВЪЗРАЖДАНЕ,ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТЕКСТИЛНИ И КОЖЕНИ ИЗДЕЛИЯ,2204403,4.09,0,0,0,4825,Сценичен костюм,професионална,Сценичен костюм,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),2140113,дневна,Английски език,без инт. и без разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,,
ВЪЗРАЖДАНЕ,ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТЕКСТИЛНИ И КОЖЕНИ ИЗДЕЛИЯ,2204403,4.09,0,0,0,4827,Бутикови облекла,професионална,Бутикови облекла,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),5420412,дневна,Английски език,без инт. и без разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,,
ВЪЗРАЖДАНЕ,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПОДЕМНА, СТРОИТЕЛНА И ТРАНСПОРТНА ТЕХНИКА",2204405,2.65,0,0,0,2524,Пътно-строителна техника - АЕ,професионална,Пътно - строителна техника,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),5250102,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,74,254
ВЪЗРАЖДАНЕ,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПОДЕМНА, СТРОИТЕЛНА И ТРАНСПОРТНА ТЕХНИКА",2204405,2.65,0,0,0,3558,Локомотиви и вагони (дуална) - РЕ,професионална,Локомотиви и вагони,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),5250701,дуална,Руски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,70,145
ВЪЗРАЖДАНЕ,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПОДЕМНА, СТРОИТЕЛНА И ТРАНСПОРТНА ТЕХНИКА",2204405,2.65,0,0,0,3562,Ръководител движение - АЕ,професионална,Ръководител движение,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),8400302,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,138,240
ИЗГРЕВ,"105. СРЕДНО УЧИЛИЩЕ ""АТАНАС ДАЛЧЕВ""",2205105,4.67,0,0,0,2514,"Чужди езици - ИтЕ интензивно, АЕ",профилирана,Чужди езици,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),80071,дневна,Италиански език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * English),327,409.5,409.5
ИЗГРЕВ,"105. СРЕДНО УЧИЛИЩЕ ""АТАНАС ДАЛЧЕВ""",2205105,4.67,0,0,0,2543,"Екскурзоводско обслужване - ИтЕ интензивно, АЕ",професионална,Екскурзоводско обслужване,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),8120302,дневна,Италиански език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * English),327,366.25,387.25
ИЗГРЕВ,"105. СРЕДНО УЧИЛИЩЕ ""АТАНАС ДАЛЧЕВ""",2205105,4.67,0,0,0,4826,"Интериорен дизайн - ИтЕ интензивно, АЕ",професионална,Интериорен дизайн,(2 * БЕЛ + 2 * МАТ) + (1 * ИИ + 1 * КМИТ),2140106,дневна,Италиански език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Art + 1 * IT),307,,
ИЗГРЕВ,"119 Средно училище ""Академик Михаил Арнаудов""",2205119,5.08,0,0,0,1522,Хуманитарни науки - АЕ интензивно,профилирана,Хуманитарни науки,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИЦ),80081,дневна,Английски език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * History),338,396.5,434.5
ИЗГРЕВ,"119 Средно училище ""Академик Михаил Арнаудов""",2205119,5.08,0,0,0,1526,Природни науки - АЕ интензивно,профилирана,Природни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),80131,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Biology + 1 * Chemistry),307,380.5,417
ИЗГРЕВ,"119 Средно училище ""Академик Михаил Арнаудов""",2205119,5.08,0,0,0,1532,Чужди езици - РЕ интензивно,профилирана,Чужди езици,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),80071,дневна,Руски език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * English),327,373.75,410.25
ИЗГРЕВ,"119 Средно училище ""Академик Михаил Арнаудов""",2205119,5.08,0,0,0,4079,Икономическо развитие - АЕ интензивно,профилирана,Икономическо развитие,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ЧЕз),80101,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Geo + 1 * English),307,373.5,418.5
ИЗГРЕВ,"СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ по ЕЛЕКТРОНИКА ""Джон Атанасов""",2205407,4.72,0,0,0,2328,"Системно програмиране - АЕ, НЕ",професионална,Системно програмиране,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),4810201,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Math + 1 * Physics),276,465.25,472.25
ИЗГРЕВ,"СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ по ЕЛЕКТРОНИКА ""Джон Атанасов""",2205407,4.72,0,0,0,2338,"Приложно програмиране - АЕ, НЕ",професионална,Приложно програмиране,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),4810301,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Math + 1 * Physics),276,457,470.25
ИЗГРЕВ,"СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ по ЕЛЕКТРОНИКА ""Джон Атанасов""",2205407,4.72,0,0,0,2360,"Компютърни мрежи - АЕ, НЕ",професионална,Компютърни мрежи,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),5230502,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Math + 1 * Physics),276,442.75,464.75
ИЗГРЕВ,"СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ по ЕЛЕКТРОНИКА ""Джон Атанасов""",2205407,4.72,0,0,0,2363,"Компютърна техника и технологии - АЕ, НЕ",професионална,Компютърна техника и технологии,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),5230501,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Math + 1 * Physics),276,429,448
